algorithm,device,size_bytes,rounds,enc_ms_mean,enc_ms_median,enc_ms_std,enc_ms_min,enc_ms_max,dec_ms_mean,dec_ms_median,dec_ms_std,dec_ms_min,dec_ms_max,total_time_ms_mean,total_time_ms_median,total_time_ms_std,total_time_ms_min,total_time_ms_max,energy_J_mean,energy_J_median,energy_J_std,energy_J_min,energy_J_max,enc_mem_bytes_mean,enc_mem_bytes_median,enc_mem_bytes_std,enc_mem_bytes_min,enc_mem_bytes_max,dec_mem_bytes_mean,dec_mem_bytes_median,dec_mem_bytes_std,dec_mem_bytes_min,dec_mem_bytes_max,total_mem_bytes_mean,total_mem_bytes_median,total_mem_bytes_std,total_mem_bytes_min,total_mem_bytes_max,throughput_kb_per_ms_mean,throughput_kb_per_ms_median,throughput_kb_per_ms_std,throughput_kb_per_ms_min,throughput_kb_per_ms_max,size_kb,size_mb
GIFT-COFB,D2,8192,5,8.8268266,8.536015,0.8231827049232749,8.320784,10.281596,8.7349596,8.703753,0.12374163628019492,8.577692,8.861711,17.5617862,17.337799,0.7978779178074187,16.939384,18.953688,0.00017842975200000003,0.00017842975200000003,0.0,0.00017842975200000003,0.00017842975200000003,150732.0,150732.0,0.0,150732,150732,109772.0,109772.0,0.0,109772,109772,260504.0,260504.0,0.0,260504,260504,0.45625013555349003,0.4614195838814373,0.01969386683655786,0.4220814439912697,0.4722721912437902,8.0,0.0078125
GIFT-COFB,D2,16384,5,10.9704826,10.969503,0.025088163489981188,10.935584,11.000953,13.8271096,13.646507,0.8581383082599798,12.73618,15.115892,24.7975922,24.629292,0.8350579254882261,23.737133,26.051476,0.000295265016,0.000295265016,0.0,0.000295265016,0.000295265016,313753.0,313753.0,0.0,313753,313753,235929.0,235929.0,0.0,235929,235929,549682.0,549682.0,0.0,549682,549682,0.6458040075617869,0.6496329654949075,0.021544564312201517,0.6141686559333529,0.674049389199614,16.0,0.015625
GIFT-COFB,D2,32768,5,16.4123132,16.378942,0.11358642431514443,16.273153,16.54343,20.221976599999998,20.860119,1.6002227898281218,17.367246,21.077092,36.6342898,37.327583000000004,1.6330303739395664,33.719399,37.535161,0.0004968018,0.0004968018,0.0,0.0004968018,0.0004968018,296373.2,296372.0,581.9512007032944,295552,297198,145114.0,145436.0,736.3324656702276,143797,145465,441487.2,441808.0,439.34234942696077,440995,441808,0.8749769986175032,0.8572749004402453,0.04145826809587598,0.8525339747443736,0.9490086107406599,32.0,0.03125
GIFT-COFB,D2,65536,5,26.9613286,26.987465,0.21298560094123767,26.687907,27.243926,28.8216118,28.709319,0.3879965328778079,28.497673,29.494803,55.782940399999994,55.765961000000004,0.4566972804947503,55.328376,56.482268000000005,0.0008495737200000001,0.00084957372,0.0,0.00084957372,0.00084957372,253750.0,190518.0,147456.15753504497,139727,487859,216053.4,208719.0,13524.093843951248,205442,238005,469803.4,398432.0,149225.82354874106,348453,696578,1.1473654221566478,1.14765349421666,0.009352560910582772,1.133098975416497,1.1567301378952457,64.0,0.0625
GIFT-COFB,D2,131072,5,47.8433088,47.72378,0.31126288577535094,47.632734,48.391138,52.593435799999995,51.469046,2.258198365129644,51.145996,56.517734,100.4367446,99.10177999999999,2.3168852659140873,98.869776,104.30263,0.00165328164,0.0016532816400000002,0.0,0.0016532816400000002,0.0016532816400000002,346779.6,285340.0,154636.40367746528,167785,520450,348936.2,345320.0,51028.350960030046,298831,421563,695715.8,684580.0,150754.97406951454,513105,871708,1.274964842208703,1.2916014222953414,0.028768365027701952,1.2271982020012344,1.294632244337238,128.0,0.125
GIFT-COFB,D2,262144,5,89.2457474,89.041573,0.4255123639300043,88.893373,89.873234,98.0033978,98.240153,1.191739152927864,96.746569,99.484603,187.2491452,187.16571,1.2273196512582658,185.788142,188.58014500000002,0.0031985658,0.0031985658,0.0,0.0031985658,0.0031985658,581177.6,627942.0,173225.0524283367,292918,760674,359801.6,367058.0,20837.602568433816,337573,384429,940979.2,968177.0,165632.20669966334,677347,1132033,1.3672094432467405,1.367771906510012,0.0089622281604821,1.357513008593773,1.3779135591979816,256.0,0.25
Grain-128AEAD,D2,1024,5,7.4908568,7.758646,0.4834305850204349,6.956319,7.959123,7.583437999999999,7.692707,0.6297056230759737,6.51078,8.068615,15.074294799999999,15.589519,1.0157815201696676,13.467099,15.827261,0.00019362294000000002,0.00019362294000000002,0.0,0.00019362294000000002,0.00019362294000000002,11960.0,12288.0,449.1324971542362,11468,12288,6880.6,6553.0,448.5847745967311,6553,7372,18840.6,18841.0,579.4741581813632,18021,19660,0.06659374073264743,0.06414566094053319,0.004746102740092332,0.06318212607980622,0.07425504186165113,1.0,0.0009765625
Grain-128AEAD,D2,2048,5,8.5773304,8.338965,0.963028443413173,7.898615,10.264811,8.2240234,8.094492,0.2743314115322921,7.953519,8.636465,16.8013538,16.433457,0.7938416735660833,16.398229999999998,18.21833,0.00015121296,0.00015121296,0.0,0.00015121296,0.00015121296,22118.0,22118.0,0.0,22118,22118,12288.0,12288.0,0.0,12288,12288,34406.0,34406.0,0.0,34406,34406,0.1192384217574826,0.12170293809756523,0.00530173362387893,0.10977954620428984,0.12196438274130807,2.0,0.001953125
Grain-128AEAD,D2,4096,5,8.6979248,8.439042,0.5761027817861152,8.379907,9.723692,8.701896999999999,8.640738,0.1642538765874336,8.57898,8.97388,17.3998218,17.171164,0.518397987402248,17.022053,18.302672,0.000188019756,0.000188019756,0.0,0.000188019756,0.000188019756,42598.0,42598.0,0.0,42598,42598,22937.0,22937.0,0.0,22937,22937,65535.0,65535.0,0.0,65535,65535,0.2300452778328657,0.23294868070679423,0.006624029381787662,0.21854732467477972,0.23498928125767204,4.0,0.00390625
Grain-128AEAD,D2,8192,5,11.1175168,11.033373,0.1349881001151584,11.00335,11.296873,11.3707782,11.374138,0.05948588897125082,11.284015,11.451665,22.488295,22.477603000000002,0.15115490736988954,22.287365,22.663023,0.00031228866000000005,0.00031228866000000005,0.0,0.00031228866000000005,0.00031228866000000005,85196.0,85196.0,0.0,85196,85196,43417.0,43417.0,0.0,43417,43417,128613.0,128613.0,0.0,128613,128613,0.3557534884504838,0.3559098361155324,0.002393231880434521,0.3529979208863707,0.35894777152884605,8.0,0.0078125
Grain-128AEAD,D2,16384,5,16.302708799999998,16.276,0.04736370801257115,16.260692,16.361419,16.9588642,16.94028,0.060667839739849246,16.893419,17.046365,33.261573,33.260999,0.09151926402676368,33.169419000000005,33.39279500000001,0.00052159824,0.00052159824,0.0,0.00052159824,0.00052159824,182681.0,182681.0,0.0,182681,182681,104857.0,104857.0,0.0,104857,104857,287538.0,287538.0,0.0,287538,287538,0.4810384889193373,0.48104387965015727,0.0013223335952492923,0.47914527669816187,0.4823720306949,16.0,0.015625
Grain-128AEAD,D2,32768,5,27.7697096,27.85638,0.22072735792669748,27.488842,27.996569,27.914122600000002,27.901584,0.07241512210029315,27.840042,28.022203,55.683832200000005,55.801118,0.27606386583850545,55.350888,55.943637,0.00099176904,0.00099176904,0.0,0.00099176904,0.00099176904,36679.2,35865.0,2305.8757989102533,35046,40755,188416.0,188416.0,0.0,188416,188416,225095.2,224281.0,2305.875798910254,223462,229171,0.5746844084255371,0.5734652126503988,0.0028533601292589773,0.5720042835255776,0.5781298395790868,32.0,0.03125
Grain-128AEAD,D2,65536,5,48.8093658,48.5698,0.5087003451661869,48.305688,49.425784,51.972181,52.117092,1.4453468799758764,50.442907,54.00983,100.7815468,100.579988,1.0821824349561913,99.868691,102.57963000000001,0.00189507672,0.00189507672,0.0,0.00189507672,0.00189507672,215883.8,334668.0,162652.22228177518,37298,334668,49096.0,48768.0,449.13249715423666,48768,49588,264979.8,383436.0,162577.4537788066,86885,384256,0.6350949082740778,0.6363094813652195,0.006754149324272816,0.6239055453797211,0.6408414825423115,64.0,0.0625
Grain-128AEAD,D2,131072,5,91.2062174,91.34505,0.25232260612814955,90.908811,91.4666,99.32648040000001,98.946119,1.3424198569679258,97.741353,101.26125,190.5326978,190.41271899999998,1.4375597118042347,188.65016400000002,192.608865,0.003904866,0.003904866,0.0,0.003904866,0.003904866,355175.6,355174.0,3.577708764002104,355174,355182,96283.4,96282.0,3.1304951685013327,96282,96289,451459.0,451456.0,4.12310562562119,451456,451464,0.6718312555885195,0.6722240020111262,0.005062188205129132,0.6645592351110111,0.6785045784534807,128.0,0.125
Grain-128AEAD,D2,262144,5,177.3020904,177.088523,0.9773056177129498,176.022057,178.702442,186.2465388,186.302234,2.3763831061764265,182.442665,188.472657,363.5486292,363.64818,1.5003628017728683,361.145107,365.064388,0.007363418399999999,0.007363418399999999,0.0,0.007363418399999999,0.007363418399999999,393190.0,411703.0,41400.79870606363,319130,411710,189670.0,189670.0,0.0,189670,189670,582860.0,601373.0,41400.79870606364,508800,601380,0.7041795179748622,0.703977124263347,0.002914703115983197,0.7012461593487448,0.7088563434420282,256.0,0.25
RSA-Hybrid,D2,1024,5,13.121427399999998,13.494492,0.8636643124329612,11.696915,13.745269,15.8315764,16.160177,1.2246168237378574,14.083853,17.403715,28.953003799999998,29.669621999999997,2.048193492044196,25.780768000000002,31.147999,0.00019183356000000002,0.00019183356000000002,0.0,0.00019183356000000002,0.00019183356000000002,16384.0,16384.0,0.0,16384,16384,17694.4,18022.0,732.5358694289309,16384,18022,34078.4,34406.0,732.5358694289309,32768,34406,0.034684169966395416,0.03370450759365927,0.0025739326278557914,0.03210479106539075,0.038788603970215316,1.0,0.0009765625
RSA-Hybrid,D2,2048,5,12.880144000000001,13.18393,0.7944160765596953,12.023507,13.752553,15.2689242,15.407446,1.58609600850743,12.812823,17.117384,28.1490682,28.591376,2.2982360941358255,24.867561000000002,30.869937,0.00014485186800000001,0.00014485186800000001,0.0,0.00014485186800000001,0.00014485186800000001,26214.0,26214.0,0.0,26214,26214,22937.2,22937.0,1158.594493340962,21299,24576,49151.2,49151.0,1158.594493340962,47513,50790,0.07144270459174581,0.06995116289611245,0.006021161190332121,0.06478795211017113,0.0804260618884176,2.0,0.001953125
RSA-Hybrid,D2,4096,5,12.846221199999999,13.220869,0.6088099148430484,11.964061,13.3324,15.232223999999999,15.495207,1.1747450610930446,13.36243,16.594346,28.078445199999997,28.389022,1.693957568992715,25.326490999999997,29.855853000000003,0.000150492492,0.000150492492,0.0,0.000150492492,0.000150492492,45875.0,45875.0,0.0,45875,45875,34078.4,34406.0,732.5358694289315,32768,34406,79953.4,80281.0,732.5358694289295,78643,80281,0.14289510543072034,0.14089953503857935,0.009066970635846768,0.13397707980408396,0.15793739448548164,4.0,0.00390625
RSA-Hybrid,D2,8192,5,13.7039224,14.22713,1.0285500058593646,12.084615,14.634061,17.401879400000002,18.142277,1.4322150722485096,15.01953,18.515076,31.105801800000002,31.824052000000002,2.3085959879521383,27.104145,32.849037,0.00014551246799999999,0.00014551246799999999,0.0,0.00014551246799999999,0.00014551246799999999,88473.0,88473.0,0.0,88473,88473,54067.0,54067.0,0.0,54067,54067,142540.0,142540.0,0.0,142540,142540,0.25843291911107835,0.2513821935685625,0.021002995262911703,0.24353834177848194,0.2951578070439042,8.0,0.0078125
RSA-Hybrid,D2,16384,5,13.9898688,13.839807,0.4716104124944656,13.605661,14.783977,16.518232,16.364792,1.0514011443890006,15.305969,18.128546,30.5081008,30.089945999999998,0.9143262487770436,29.698884,31.968353,0.00015618412800000002,0.00015618412800000002,0.0,0.00015618412800000002,0.00015618412800000002,186777.0,186777.0,0.0,186777,186777,115507.0,115507.0,0.0,115507,115507,302284.0,302284.0,0.0,302284,302284,0.5248195071685731,0.5317390732439334,0.01537813706272252,0.500494973888708,0.5387407823135711,16.0,0.015625
RSA-Hybrid,D2,32768,5,14.7917688,14.454053,0.5810802727973133,14.381169,15.709376,18.1152718,18.467453,0.958940431320529,16.509507,18.870707,32.9070406,32.849276,0.6241151519597966,32.218883,33.7716,0.000162604224,0.000162604224,0.0,0.000162604224,0.000162604224,343080.6,342425.0,897.7172717509679,342425,344064,197427.0,197427.0,0.0,197427,197427,540507.6,539852.0,897.717271750978,539852,541491,0.9727148217215784,0.9741462795100871,0.018359947863630592,0.9475417214464225,0.9932063752799872,32.0,0.03125
RSA-Hybrid,D2,65536,5,15.7750904,15.685838,0.3342263086178287,15.455692,16.187807,26.748318,26.585423,1.6526568992995785,24.934892,29.164176,42.5234084,42.647014999999996,1.554942871363543,41.068522,44.850014,0.000252532584,0.000252532584,0.0,0.000252532584,0.000252532584,663224.2,663552.0,732.9830830244262,661913,663552,361267.0,361267.0,0.0,361267,361267,1024491.2,1024819.0,732.9830830244262,1023180,1024819,1.5066399460663078,1.500691197261989,0.054256331042351016,1.4269783728495602,1.5583711534590896,64.0,0.0625
RSA-Hybrid,D2,131072,5,20.9386396,21.081438,1.0617689371877486,19.803976,22.4316,31.8796442,30.596561,1.909333942301004,30.431592,34.124007,52.818283799999996,52.868892,2.3798421954946307,50.400537,55.462899,0.00034581639600000003,0.00034581639600000003,0.0,0.00034581639600000003,0.00034581639600000003,696078.2,662549.0,45982.05001084662,662472,746456,317522.6,67723.0,342054.0151822516,67721,692224,1013600.8,814165.0,352636.22310633375,730193,1438680,2.427346399139947,2.4210834605726177,0.10941835022754705,2.3078490722239384,2.5396554802580775,128.0,0.125
RSA-Hybrid,D2,262144,5,31.583599600000003,31.669823,0.9887538062982612,30.308684,32.532884,36.9266872,36.917015,0.4689797008466357,36.230561,37.541915,68.51028679999999,68.720776,1.0862127795764522,67.22569899999999,70.066161,0.0005565639600000001,0.0005565639600000001,0.0,0.0005565639600000001,0.0005565639600000001,978190.2,970900.0,103790.13686136078,892257,1151125,779121.2,778856.0,1366.2251644586156,777140,780416,1757311.4,1751316.0,102783.78347433999,1671035,1928265,3.7374139057516738,3.725219866550983,0.059039165132454795,3.653689546370323,3.808067507040723,256.0,0.25
Xoodyak,D2,1024,5,2.7475785999999998,2.844515,0.22404448062449533,2.427773,2.932338,2.802111,2.916727,0.23607419182642542,2.455483,3.02043,5.5496896,5.761241999999999,0.4391581647246244,5.057421,5.952768000000001,0.000195672096,0.000195672096,0.0,0.000195672096,0.000195672096,11206.4,11141.0,146.2388457284862,11141,11468,6290.6,6225.0,146.68605932398611,6225,6553,17497.0,17366.0,179.37948600662227,17366,17694,0.1811202577349733,0.1735736842854371,0.014693763269328083,0.16798907667827806,0.19772923788626656,1.0,0.0009765625
Xoodyak,D2,2048,5,2.9179348000000003,2.843513,0.15151070118872806,2.835638,3.186789,3.0586386,3.001509,0.09766987279760309,2.983846,3.210147,5.9765734,5.876934,0.23903504762649355,5.824024,6.396936,0.000124865892,0.000124865892,0.0,0.000124865892,0.000124865892,21299.0,21299.0,0.0,21299,21299,11664.8,11796.0,179.65299886169436,11468,11796,32963.8,33095.0,179.65299886169498,32767,33095,0.3350485972993141,0.3403135036057917,0.012774353568285374,0.3126496810347954,0.34340517827536426,2.0,0.001953125
Xoodyak,D2,4096,5,3.0851202,3.056552,0.17168005829653007,2.924743,3.339556,3.3337684000000003,3.313336,0.07899620741086226,3.26128,3.452018,6.4188886,6.476338999999999,0.16234460399964024,6.195918,6.600836,0.000135582264,0.000135582264,0.0,0.000135582264,0.000135582264,41746.2,41615.0,179.65299886169416,41615,41943,21954.0,21954.0,0.0,21954,21954,63700.2,63569.0,179.65299886169416,63569,63897,0.6234825323189616,0.6176328941397293,0.015901528560350927,0.6059838481065125,0.6455863360360805,4.0,0.00390625
Xoodyak,D2,8192,5,3.2416742,3.16409,0.2590215842004291,3.055913,3.684524,3.6070284,3.671686,0.13218616086149104,3.416656,3.729772,6.8487026,6.835775999999999,0.2691596128142188,6.480217,7.208185,0.000167417784,0.000167417784,0.0,0.000167417784,0.000167417784,84475.4,84541.0,146.68605932398762,84213,84541,42926.0,42926.0,0.0,42926,42926,127401.4,127467.0,146.68605932398762,127139,127467,1.1695536192280251,1.1703133631061053,0.04612379119167684,1.1098494281153992,1.234526559835882,8.0,0.0078125
Xoodyak,D2,16384,5,3.7130076,3.639476,0.16406282977963052,3.623673,4.005155,5.1135568,5.135249,0.21539962868282767,4.828561,5.426732,8.8265644,8.774725,0.27848579376926963,8.452234,9.141591,0.000249015924,0.000249015924,0.0,0.000249015924,0.000249015924,181862.0,181862.0,0.0,181862,181862,103710.0,103710.0,0.0,103710,103710,285572.0,285572.0,0.0,285572,285572,1.814160992739368,1.8234189675459915,0.057509021612335585,1.750242381222262,1.8929906578544795,16.0,0.015625
Xoodyak,D2,32768,5,4.891840999999999,4.89659,0.03693129072345028,4.849612,4.928393,6.812028,6.643475,0.4281476002694629,6.558576,7.574373,11.703869000000001,11.571867999999998,0.43516438443822536,11.416871,12.470963,0.0004170726,0.0004170726,0.0,0.0004170726,0.0004170726,214689.8,216524.0,3054.932601547865,209479,216524,62449.0,62678.0,482.6277033076324,61941,63006,277138.8,278465.0,2857.1448510707337,272158,279202,2.7370322473234787,2.7653270846158984,0.09729134403299332,2.5659606238908736,2.802869542802051,32.0,0.03125
Xoodyak,D2,65536,5,7.5998614,7.44968,0.345822486926168,7.412256,8.216546,9.541044,9.541278,0.05283212545412065,9.480473,9.609833,17.1409054,17.00742,0.31118985418117173,16.987041,17.697018999999997,0.00073996236,0.00073996236,0.0,0.00073996236,0.00073996236,195506.8,142067.0,122830.91175351586,77505,333261,80128.6,78653.0,6401.925085472338,74147,87009,275635.4,216220.0,128603.60285310828,156158,419942,3.7347198917289695,3.7630634158502585,0.0661990847546887,3.6164282809438135,3.7675778848123103,64.0,0.0625
Xoodyak,D2,131072,5,12.7329822,12.655575,0.20680281957144522,12.589432,13.098676,16.72394,16.632272,0.24362738857525948,16.565224,17.156072,29.4569222,29.322057,0.28155429646286717,29.220799,29.805179000000003,0.00139500972,0.00139500972,0.0,0.00139500972,0.00139500972,234159.0,175740.0,110264.47473687978,150014,399287,104820.0,76031.0,72621.34383912211,59809,233491,338979.0,262585.0,176466.29063223378,209823,632778,4.345644949046948,4.365314479812927,0.041400610876821835,4.294555654237137,4.380441479372279,128.0,0.125
Xoodyak,D2,262144,5,23.1671668,23.189056,0.48889336543637035,22.679158,23.755575,31.005655400000002,30.779132,0.36797762087632413,30.750056,31.584592,54.1728222,53.939112,0.7156268681136828,53.458696,55.340167,0.0027106768800000004,0.0027106768800000004,0.0,0.0027106768800000004,0.0027106768800000004,344995.4,331785.0,101696.4912339654,232838,496784,161286.0,165416.0,70200.48951396279,49244,234640,506281.4,467478.0,111212.90695013777,432147,699474,4.72626976297998,4.746092223394408,0.06178735836854212,4.625934721158322,4.788743818218087,256.0,0.25
